Date,Direct,Regular,,
22-03-2019,25.6598,24.8601,,
20-03-2019,25.6223,24.8249,,
19-03-2019,25.5763,24.7808,,
18-03-2019,25.5595,24.7651,,
15-03-2019,25.6512,24.8555,,
14-03-2019,25.6426,24.8477,,
13-03-2019,25.6122,24.8188,,
12-03-2019,25.6917,24.8964,,
11-03-2019,25.369,24.5841,,
08-03-2019,25.1803,24.4028,,
07-03-2019,25.2726,24.4928,,
06-03-2019,25.2795,24.5001,,
05-03-2019,25.2455,24.4677,,
01-03-2019,24.9816,24.2139,,
28-02-2019,24.9276,24.1621,,
27-02-2019,24.9483,24.1827,,
26-02-2019,24.8863,24.1231,,
25-02-2019,24.8137,24.0532,,
22-02-2019,24.677,23.9223,,
21-02-2019,24.7609,24.0041,,
20-02-2019,24.7077,23.953,,
19-02-2019,24.6488,23.8964,,
18-02-2019,24.6162,23.8653,,
15-02-2019,24.7053,23.9533,,
14-02-2019,24.8092,24.0545,,
13-02-2019,24.7591,24.0065,,
12-02-2019,24.6497,23.9008,,
11-02-2019,24.7042,23.9542,,
08-02-2019,24.7221,23.9731,,
07-02-2019,24.975,24.2188,,
06-02-2019,24.9593,24.2042,,
05-02-2019,24.843,24.0919,,
04-02-2019,24.7521,24.0043,,
01-02-2019,24.7014,23.9566,,
31-01-2019,24.36,23.626,,
30-01-2019,24.1769,23.4489,,
29-01-2019,24.0384,23.3151,,
28-01-2019,24.0831,23.359,,
25-01-2019,24.1299,23.4058,,
24-01-2019,24.196,23.4704,,
23-01-2019,24.1475,23.4239,,
22-01-2019,24.2741,23.5471,,
21-01-2019,24.3072,23.5798,,
18-01-2019,24.2547,23.5304,,
17-01-2019,24.3106,23.5851,,
16-01-2019,24.2797,23.5556,,
15-01-2019,24.1879,23.4671,,
14-01-2019,24.2054,23.4846,,
11-01-2019,24.2701,23.5489,,
10-01-2019,24.223,23.5037,,
09-01-2019,24.1682,23.451,,
08-01-2019,24.0359,23.3231,,
07-01-2019,23.9844,23.2736,,
04-01-2019,23.7828,23.0795,,
03-01-2019,24.0002,23.2909,,
02-01-2019,24.0361,23.3263,,
01-01-2019,24.1411,23.4287,,
31-12-2018,24.0551,23.3458,,
28-12-2018,24.0258,23.3188,,
27-12-2018,23.9137,23.2105,,
26-12-2018,23.6402,22.9455,,
24-12-2018,23.6853,22.9903,,
21-12-2018,23.8979,23.1982,,
20-12-2018,24.0753,23.3708,,
19-12-2018,24.1616,23.4552,,
18-12-2018,24.0203,23.3185,,
17-12-2018,24.1146,23.4105,,
14-12-2018,24.1537,23.45,,
13-12-2018,24.198,23.4935,,
12-12-2018,24.0439,23.3444,,
11-12-2018,23.8208,23.1282,,
10-12-2018,23.744,23.0541,,
07-12-2018,23.9702,23.2752,,
06-12-2018,23.9116,23.2188,,
05-12-2018,23.9598,23.2662,,
04-12-2018,24.2282,23.5272,,
03-12-2018,24.2018,23.5022,,
30-11-2018,24.1532,23.4565,,
29-11-2018,24.043,23.35,,
28-11-2018,23.8769,23.1892,,
27-11-2018,23.7984,23.1132,,
26-11-2018,23.6178,22.9383,,
22-11-2018,23.59,22.9132,,
21-11-2018,23.514,22.8399,,
20-11-2018,23.5392,22.8649,,
19-11-2018,23.8412,23.1587,,
16-11-2018,23.8317,23.1509,,
15-11-2018,23.6072,22.9334,,
14-11-2018,23.5227,22.8518,,
13-11-2018,23.5216,22.8513,,
12-11-2018,23.6286,22.9557,,
09-11-2018,23.705,23.0313,,
06-11-2018,23.5384,22.871,,
05-11-2018,23.7599,23.0867,,
02-11-2018,23.8364,23.1625,,
01-11-2018,23.8388,23.1654,,
31-10-2018,23.6279,22.9609,,
30-10-2018,23.3472,22.6886,,
29-10-2018,23.4989,22.8366,,
26-10-2018,23.4248,22.766,,
25-10-2018,23.2909,22.6363,,
24-10-2018,23.6359,22.9721,,
23-10-2018,23.6342,22.9709,,
22-10-2018,23.6998,23.0352,,
19-10-2018,23.8373,23.1699,,
17-10-2018,24.1226,23.4478,,
16-10-2018,24.1122,23.438,,
15-10-2018,24.0684,23.3958,,
12-10-2018,23.904,23.2371,,
11-10-2018,23.7732,23.1103,,
10-10-2018,24.2182,23.5432,,
09-10-2018,24.0259,23.3565,,
08-10-2018,24.0456,23.376,,
05-10-2018,24.3539,23.6767,,
04-10-2018,24.7645,24.0763,,
03-10-2018,24.8945,24.203,,
01-10-2018,25.0111,24.317,,
28-09-2018,25.0927,24.3976,,
27-09-2018,25.1033,24.4082,,
26-09-2018,25.2972,24.5971,,
25-09-2018,25.296,24.5963,,
24-09-2018,25.2504,24.5524,,
21-09-2018,25.4779,24.7747,,
19-09-2018,25.5436,24.8392,,
18-09-2018,25.5631,24.8585,,
17-09-2018,25.7486,25.0392,,
14-09-2018,25.9212,25.2082,,
12-09-2018,25.8616,25.151,,
11-09-2018,25.889,25.178,,
10-09-2018,25.9784,25.2657,,
07-09-2018,26.1159,25.4005,,
06-09-2018,26.0822,25.3681,,
05-09-2018,25.9845,25.2735,,
04-09-2018,26.2316,25.5142,,
03-09-2018,26.3399,25.6199,,
31-08-2018,26.4697,25.747,,
30-08-2018,26.5161,25.7925,,
29-08-2018,26.4529,25.7314,,
28-08-2018,26.424,25.7038,,
27-08-2018,26.2572,25.5419,,
24-08-2018,26.0619,25.353,,
23-08-2018,26.0969,25.3875,,
21-08-2018,26.0474,25.3401,,
20-08-2018,26.0423,25.3355,,
17-08-2018,26.0426,25.3369,,
16-08-2018,26.0185,25.3139,,
14-08-2018,25.9312,25.2295,,
13-08-2018,25.7608,25.0641,,
10-08-2018,25.9092,25.2096,,
09-08-2018,26.0032,25.3014,,
08-08-2018,25.9868,25.2858,,
07-08-2018,25.9508,25.2512,,
06-08-2018,25.8349,25.1388,,
03-08-2018,25.772,25.0788,,
02-08-2018,25.4975,24.812,,
01-08-2018,25.4946,24.8096,,
31-07-2018,25.4667,24.7828,,
30-07-2018,25.5139,24.829,,
27-07-2018,25.6163,24.9298,,
26-07-2018,25.807,25.1158,,
25-07-2018,25.6847,24.9971,,
24-07-2018,25.5762,24.892,,
23-07-2018,25.4632,24.7824,,
20-07-2018,25.451,24.7716,,
19-07-2018,25.296,24.6211,,
18-07-2018,25.2953,24.6208,,
17-07-2018,25.2035,24.5317,,
16-07-2018,25.1669,24.4965,,
13-07-2018,25.3257,24.6521,,
12-07-2018,25.3093,24.6366,,
11-07-2018,25.3064,24.6341,,
10-07-2018,25.3657,24.6922,,
09-07-2018,25.261,24.5907,,
06-07-2018,25.0613,24.3974,,
05-07-2018,24.8273,24.1699,,
04-07-2018,24.7756,24.12,,
03-07-2018,24.566,23.9163,,
02-07-2018,24.487,23.8399,,
29-06-2018,24.4894,23.8433,,
28-06-2018,24.3044,23.6635,,
27-06-2018,24.6289,23.9798,,
26-06-2018,24.7693,24.1171,,
25-06-2018,25.029,24.3703,,
22-06-2018,24.9886,24.3321,,
21-06-2018,25.0151,24.3583,,
20-06-2018,24.9442,24.2896,,
19-06-2018,24.9404,24.2863,,
18-06-2018,24.9431,24.2893,,
15-06-2018,24.8694,24.2186,,
14-06-2018,24.8297,24.1803,,
13-06-2018,24.7997,24.1514,,
12-06-2018,24.8178,24.1694,,
11-06-2018,24.6082,23.9657,,
08-06-2018,24.4881,23.8498,,
07-06-2018,24.3553,23.7208,,
06-06-2018,24.2372,23.6061,,
05-06-2018,24.1523,23.5238,,
04-06-2018,24.2593,23.6283,,
01-06-2018,24.2655,23.6354,,
31-05-2018,24.293,23.6626,,
30-05-2018,24.2946,23.6646,,
29-05-2018,24.2944,23.6647,,
28-05-2018,24.3155,23.6857,,
25-05-2018,24.298,23.6697,,
24-05-2018,24.2017,23.5761,,
23-05-2018,24.1905,23.5657,,
22-05-2018,24.2693,23.6428,,
21-05-2018,24.0117,23.3922,,
18-05-2018,24.2885,23.6629,,
17-05-2018,24.3748,23.7473,,
16-05-2018,24.2766,23.652,,
15-05-2018,24.2909,23.6663,,
14-05-2018,24.2366,23.6137,,
11-05-2018,24.1926,23.5719,,
10-05-2018,24.046,23.4294,,
09-05-2018,24.0225,23.4069,,
08-05-2018,23.985,23.3707,,
07-05-2018,23.9446,23.3317,,
04-05-2018,23.8201,23.2114,,
03-05-2018,23.8823,23.2724,,
02-05-2018,23.9507,23.3394,,
30-04-2018,24.1046,23.4901,,
27-04-2018,23.9822,23.3719,,
26-04-2018,23.697,23.0943,,
25-04-2018,23.6817,23.0798,,
24-04-2018,23.8781,23.2715,,
23-04-2018,23.7761,23.1724,,
20-04-2018,23.848,23.2436,,
19-04-2018,23.7685,23.1665,,
18-04-2018,23.7885,23.1862,,
17-04-2018,23.7419,23.1411,,
16-04-2018,23.6884,23.0894,,
13-04-2018,23.6301,23.0336,,
12-04-2018,23.5754,22.9806,,
11-04-2018,23.5595,22.9655,,
10-04-2018,23.499,22.9069,,
09-04-2018,23.4644,22.8735,,
06-04-2018,23.4551,22.8655,,
05-04-2018,23.2377,22.6539,,
04-04-2018,23.0448,22.4662,,
03-04-2018,23.0664,22.4876,,
02-04-2018,23.1121,22.5325,,
28-03-2018,22.9248,22.3516,,
27-03-2018,23.1745,22.5954,,
26-03-2018,23.0584,22.4826,,
23-03-2018,22.9944,22.4212,,
22-03-2018,23.3215,22.7404,,
21-03-2018,23.4188,22.8356,,
20-03-2018,23.4615,22.8776,,
19-03-2018,23.6366,23.0488,,
16-03-2018,23.839,23.2472,,
15-03-2018,23.9856,23.3904,,
14-03-2018,23.93,23.3366,,
13-03-2018,24.0771,23.4804,,
12-03-2018,24.0299,23.4347,,
09-03-2018,23.8226,23.2336,,
08-03-2018,23.8123,23.2239,,
07-03-2018,23.7273,23.1413,,
06-03-2018,23.8103,23.2227,,
05-03-2018,23.787,23.2003,,
01-03-2018,24.0247,23.4335,,
28-02-2018,24.158,23.564,,
27-02-2018,24.3072,23.7099,,
26-02-2018,24.235,23.6398,,
23-02-2018,24.0526,23.4629,,
22-02-2018,23.881,23.2959,,
21-02-2018,23.8517,23.2676,,
20-02-2018,23.8643,23.2803,,
19-02-2018,23.8472,23.2639,,
16-02-2018,23.8965,23.3131,,
15-02-2018,23.9235,23.3398,,
14-02-2018,23.9028,23.3199,,
12-02-2018,23.733,23.155,,
09-02-2018,23.6062,23.0323,,
08-02-2018,23.8953,23.3147,,
07-02-2018,23.7522,23.1755,,
06-02-2018,23.5155,22.9449,,
05-02-2018,23.9446,23.364,,
02-02-2018,24.3026,23.7144,,
01-02-2018,24.6148,24.0194,,
31-01-2018,24.6526,24.0565,,
30-01-2018,24.7586,24.1604,,
29-01-2018,24.8629,24.2626,,
25-01-2018,24.8838,24.2844,,
24-01-2018,24.9279,24.3278,,
23-01-2018,24.8968,24.2978,,
22-01-2018,24.7645,24.1691,,
19-01-2018,24.6804,24.0882,,
18-01-2018,24.5478,23.9591,,
17-01-2018,24.5658,23.977,,
16-01-2018,24.4898,23.9032,,
15-01-2018,24.5405,23.953,,
12-01-2018,24.5179,23.9322,,
11-01-2018,24.4403,23.8568,,
10-01-2018,24.4527,23.8692,,
09-01-2018,24.389,23.8074,,
08-01-2018,24.3825,23.8013,,
05-01-2018,24.2602,23.683,,
04-01-2018,24.0692,23.497,,
03-01-2018,23.9624,23.393,,
02-01-2018,23.8867,23.3195,,
01-01-2018,24.0022,23.4327,,
29-12-2017,24.0155,23.4467,,
28-12-2017,23.912,23.346,,
27-12-2017,23.8366,23.2728,,
26-12-2017,23.9216,23.3562,,
22-12-2017,23.8591,23.2965,,
21-12-2017,23.8911,23.3282,,
20-12-2017,23.9313,23.3678,,
19-12-2017,23.9915,23.4269,,
18-12-2017,23.8682,23.3069,,
15-12-2017,23.7548,23.1972,,
14-12-2017,23.6201,23.066,,
13-12-2017,23.5963,23.0431,,
12-12-2017,23.5901,23.0374,,
11-12-2017,23.6445,23.0909,,
08-12-2017,23.6763,23.123,,
07-12-2017,23.459,22.9112,,
06-12-2017,23.336,22.7914,,
05-12-2017,23.3745,22.8294,,
04-12-2017,23.399,22.8536,,
01-12-2017,23.414,22.8693,,
30-11-2017,23.4262,22.8816,,
29-11-2017,23.4941,22.9482,,
28-11-2017,23.531,22.9847,,
27-11-2017,23.4706,22.926,,
24-11-2017,23.4031,22.8612,,
23-11-2017,23.3792,22.8382,,
22-11-2017,23.4425,22.9003,,
21-11-2017,23.3772,22.8368,,
20-11-2017,23.2486,22.7115,,
17-11-2017,23.1986,22.6638,,
16-11-2017,23.1071,22.5747,,
15-11-2017,23.1628,22.6295,,
14-11-2017,23.2593,22.7241,,
13-11-2017,23.2987,22.7631,,
10-11-2017,23.3515,22.8157,,
09-11-2017,23.2299,22.6972,,
08-11-2017,23.1668,22.636,,
07-11-2017,23.1712,22.6406,,
06-11-2017,23.2493,22.7173,,
03-11-2017,23.223,22.6925,,
02-11-2017,23.2389,22.7084,,
01-11-2017,23.2267,22.6968,,
31-10-2017,23.1678,22.6396,,
30-10-2017,23.1326,22.6056,,
27-10-2017,22.9043,22.3836,,
26-10-2017,22.8518,22.3326,,
25-10-2017,22.8401,22.3215,,
24-10-2017,22.826,22.3081,,
23-10-2017,22.9147,22.3952,,
18-10-2017,22.8318,22.3159,,
17-10-2017,22.8927,22.3758,,
16-10-2017,22.923,22.4057,,
13-10-2017,22.9032,22.3873,,
12-10-2017,22.8459,22.3317,,
11-10-2017,22.7101,22.1992,,
10-10-2017,22.7168,22.2062,,
09-10-2017,22.5913,22.0838,,
06-10-2017,22.5917,22.0852,,
05-10-2017,22.5029,21.9987,,
04-10-2017,22.5466,22.0418,,
03-10-2017,22.581,22.0758,,
29-09-2017,22.4944,21.9926,,
28-09-2017,22.4026,21.9031,,
27-09-2017,22.1802,21.6861,,
26-09-2017,22.2382,21.7431,,
25-09-2017,22.1897,21.696,,
22-09-2017,22.2553,21.7612,,
21-09-2017,22.5515,22.0512,,
20-09-2017,22.4748,21.9765,,
19-09-2017,22.4938,21.9954,,
18-09-2017,22.4678,21.9703,,
15-09-2017,22.3549,21.8609,,
14-09-2017,22.308,21.8154,,
13-09-2017,22.286,21.7942,,
12-09-2017,22.4067,21.9125,,
11-09-2017,22.2923,21.801,,
08-09-2017,22.1743,21.6866,,
07-09-2017,22.0263,21.5423,,
06-09-2017,21.8204,21.3413,,
05-09-2017,21.9812,21.4989,,
04-09-2017,21.8765,21.3968,,
01-09-2017,22.0013,21.52,,
31-08-2017,21.8733,21.3952,,
30-08-2017,21.8524,21.375,,
29-08-2017,21.7681,21.2929,,
28-08-2017,21.7434,21.2691,,
24-08-2017,21.6842,21.2125,,
23-08-2017,21.6361,21.1658,,
22-08-2017,21.3801,20.9157,,
21-08-2017,21.3871,20.9228,,
18-08-2017,21.4647,20.9998,,
17-08-2017,21.5577,21.091,,
16-08-2017,21.5907,21.1236,,
14-08-2017,21.4087,20.9463,,
11-08-2017,21.1589,20.7029,,
10-08-2017,21.2619,20.804,,
09-08-2017,21.5216,21.0585,,
08-08-2017,21.6429,21.1774,,
07-08-2017,21.719,21.2522,,
04-08-2017,21.5011,21.04,,
03-08-2017,21.5009,21.0401,,
02-08-2017,21.6111,21.1483,,
01-08-2017,21.6321,21.1692,,
31-07-2017,21.6668,21.2035,,
28-07-2017,21.5897,21.129,,
27-07-2017,21.6567,21.1949,,
26-07-2017,21.5679,21.1083,,
25-07-2017,21.6492,21.1882,,
24-07-2017,21.6318,21.1715,,
21-07-2017,21.6792,21.2189,,
20-07-2017,21.6199,21.1612,,
19-07-2017,21.585,21.1274,,
18-07-2017,21.4846,21.0294,,
17-07-2017,21.4763,21.0216,,
14-07-2017,21.4205,20.9679,,
13-07-2017,21.4396,20.987,,
12-07-2017,21.3525,20.9021,,
11-07-2017,21.2919,20.843,,
10-07-2017,21.2347,20.7873,,
07-07-2017,21.1737,20.7286,,
06-07-2017,21.2242,20.7784,,
05-07-2017,21.1587,20.7146,,
04-07-2017,21.0588,20.6171,,
03-07-2017,21.0743,20.6325,,
30-06-2017,21.0498,20.6096,,
29-06-2017,21.0941,20.6532,,
28-06-2017,20.944,20.5066,,
27-06-2017,21.0212,20.5825,,
23-06-2017,21.1607,20.7203,,
22-06-2017,21.2553,20.8134,,
21-06-2017,21.2767,20.8346,,
20-06-2017,21.2746,20.8329,,
19-06-2017,21.1512,20.7124,,
16-06-2017,21.0575,20.6216,,
15-06-2017,21.0473,20.6119,,
14-06-2017,21.0562,20.621,,
13-06-2017,21.007,20.5731,,
12-06-2017,20.9866,20.5534,,
09-06-2017,21.1142,20.6793,,
08-06-2017,21.0633,20.6298,,
07-06-2017,21.0268,20.5944,,
06-06-2017,20.9691,20.5382,,
05-06-2017,20.9076,20.4783,,
02-06-2017,20.839,20.412,,
01-06-2017,20.79,20.3644,,
31-05-2017,20.7561,20.3315,,
30-05-2017,20.6771,20.2545,,
29-05-2017,20.548,20.1283,,
26-05-2017,20.5865,20.1669,,
25-05-2017,20.4516,20.0351,,
24-05-2017,20.2817,19.869,,
23-05-2017,20.3351,19.9217,,
22-05-2017,20.3818,19.9677,,
19-05-2017,20.4032,19.9896,,
18-05-2017,20.4518,20.0375,,
17-05-2017,20.6809,20.2623,,
16-05-2017,20.5846,20.1683,,
15-05-2017,20.4913,20.0771,,
12-05-2017,20.4212,20.0094,,
11-05-2017,20.4734,20.0609,,
10-05-2017,20.5377,20.1242,,
09-05-2017,20.4473,20.0359,,
08-05-2017,20.4342,20.0234,,
05-05-2017,20.3637,19.9553,,
04-05-2017,20.4236,20.0143,,
03-05-2017,20.3061,19.8994,,
02-05-2017,20.3697,19.9621,,
28-04-2017,20.3305,19.9249,,
27-04-2017,20.3199,19.9148,,
26-04-2017,20.3498,19.9444,,
25-04-2017,20.2661,19.8627,,
24-04-2017,20.04,19.6414,,
21-04-2017,19.9565,19.5605,,
20-04-2017,19.931,19.5358,,
19-04-2017,19.9572,19.5618,,
18-04-2017,19.9864,19.5907,,
17-04-2017,19.9411,19.5466,,
13-04-2017,19.9003,19.5079,,
12-04-2017,19.8824,19.4906,,
11-04-2017,19.9393,19.5468,,
10-04-2017,19.8621,19.4713,,
07-04-2017,19.8454,19.456,,
06-04-2017,19.9121,19.5218,,
05-04-2017,19.9909,19.5994,,
03-04-2017,19.9799,19.5893,,
31-03-2017,19.9376,19.5487,,
30-03-2017,19.9781,19.5887,,
29-03-2017,19.9684,19.5795,,
28-03-2017,19.8555,19.469,,
27-03-2017,19.7549,19.3707,,
24-03-2017,19.7134,19.3309,,
23-03-2017,19.7111,19.329,,
22-03-2017,19.7119,19.3301,,
21-03-2017,19.8806,19.4958,,
20-03-2017,19.9274,19.542,,
17-03-2017,19.9411,19.5563,,
16-03-2017,19.8994,19.5158,,
15-03-2017,19.8031,19.4217,,
14-03-2017,19.7982,19.4171,,
10-03-2017,19.6579,19.2807,,
09-03-2017,19.6961,19.3185,,
08-03-2017,19.7017,19.3244,,
07-03-2017,19.7386,19.3608,,
06-03-2017,19.7437,19.3662,,
03-03-2017,19.7183,19.3421,,
02-03-2017,19.7618,19.3851,,
01-03-2017,19.7209,19.3452,,
28-02-2017,19.6606,19.2863,,
27-02-2017,19.63,19.2566,,
23-02-2017,19.6015,19.2299,,
22-02-2017,19.5653,19.1946,,
21-02-2017,19.5744,19.2038,,
20-02-2017,19.492,19.1233,,
17-02-2017,19.4202,19.0538,,
16-02-2017,19.3974,19.0317,,
15-02-2017,19.3286,18.9644,,
14-02-2017,19.3364,18.9724,,
13-02-2017,19.316,18.9527,,
10-02-2017,19.3205,18.958,,
09-02-2017,19.3789,19.0157,,
08-02-2017,19.3247,18.9627,,
07-02-2017,19.3356,18.9738,,
06-02-2017,19.3135,18.9523,,
03-02-2017,19.1583,18.8009,,
02-02-2017,19.1099,18.7537,,
01-02-2017,19.0838,18.7284,,
31-01-2017,19.0001,18.6466,,
30-01-2017,19.1486,18.7925,,
27-01-2017,19.1329,18.778,,
25-01-2017,18.9725,18.6212,,
24-01-2017,18.8359,18.4874,,
23-01-2017,18.6936,18.3481,,
20-01-2017,18.6883,18.3437,,
19-01-2017,18.8035,18.4571,,
18-01-2017,18.818,18.4716,,
17-01-2017,18.7614,18.4163,,
16-01-2017,18.6878,18.3443,,
13-01-2017,18.6945,18.3518,,
12-01-2017,18.7226,18.3797,,
11-01-2017,18.7438,18.4007,,
10-01-2017,18.6429,18.302,,
09-01-2017,18.6347,18.2942,,
06-01-2017,18.5963,18.2574,,
05-01-2017,18.586,18.2476,,
04-01-2017,18.4996,18.163,,
03-01-2017,18.4653,18.1296,,
02-01-2017,18.3968,18.0626,,
30-12-2016,18.4589,18.1245,,
29-12-2016,18.3732,18.0407,,
28-12-2016,18.3198,17.9884,,
27-12-2016,18.2012,17.8723,,
26-12-2016,18.1524,17.8247,,
23-12-2016,18.2574,17.9286,,
22-12-2016,18.2728,17.944,,
21-12-2016,18.4505,18.1188,,
20-12-2016,18.4542,18.1227,,
19-12-2016,18.5217,18.1892,,
16-12-2016,18.604,18.271,,
15-12-2016,18.5923,18.2598,,
14-12-2016,18.5897,18.2575,,
13-12-2016,18.5449,18.2139,,
12-12-2016,18.5693,18.2381,,
09-12-2016,18.5456,18.2156,,
08-12-2016,18.5342,18.2047,,
07-12-2016,18.3324,18.0067,,
06-12-2016,18.4046,18.078,,
05-12-2016,18.3127,17.988,,
02-12-2016,18.3265,18.0024,,
01-12-2016,18.4634,18.1371,,
30-11-2016,18.4973,18.1707,,
29-11-2016,18.3164,17.9932,,
28-11-2016,18.2642,17.9423,,
25-11-2016,18.2435,17.9228,,
24-11-2016,18.1892,17.8698,,
23-11-2016,18.1639,17.8452,,
22-11-2016,18.0998,17.7826,,
21-11-2016,17.9961,17.6808,,
18-11-2016,18.1954,17.8776,,
17-11-2016,18.1747,17.8574,,
16-11-2016,18.212,17.8944,,
15-11-2016,18.1541,17.8378,,
11-11-2016,18.6495,18.3257,,
10-11-2016,18.9468,18.6181,,
09-11-2016,18.8162,18.4901,,
08-11-2016,18.8454,18.5191,,
07-11-2016,18.661,18.3382,,
04-11-2016,18.6496,18.3278,,
03-11-2016,18.8354,18.5107,,
02-11-2016,18.9277,18.6017,,
01-11-2016,19.0649,18.7368,,
28-10-2016,19.0744,18.7473,,
27-10-2016,19.0242,18.6983,,
26-10-2016,19.3106,18.98,,
25-10-2016,19.5028,19.1693,,
24-10-2016,19.4246,19.0927,,
21-10-2016,19.4007,19.0702,,
20-10-2016,19.4001,19.0699,,
19-10-2016,19.3756,19.0461,,
18-10-2016,19.3835,19.054,,
17-10-2016,19.285,18.9575,,
14-10-2016,19.1743,18.8496,,
13-10-2016,19.017,18.6953,,
10-10-2016,19.0915,18.7694,,
07-10-2016,19.1083,18.7868,,
06-10-2016,19.075,18.7543,,
05-10-2016,19.0092,18.6899,,
04-10-2016,18.9342,18.6165,,
03-10-2016,18.7893,18.4743,,
30-09-2016,18.6047,18.2937,,
29-09-2016,18.5152,18.2059,,
28-09-2016,18.6678,18.3563,,
27-09-2016,18.5842,18.2743,,
26-09-2016,18.6328,18.3224,,
23-09-2016,18.7479,18.4365,,
22-09-2016,18.7464,18.4353,,
21-09-2016,18.5989,18.2905,,
20-09-2016,18.5605,18.253,,
19-09-2016,18.5769,18.2695,,
16-09-2016,18.6669,18.3588,,
15-09-2016,18.5574,18.2514,,
14-09-2016,18.5834,18.2773,,
12-09-2016,18.5446,18.2398,,
09-09-2016,18.8304,18.5216,,
08-09-2016,18.9369,18.6268,,
07-09-2016,18.9061,18.5967,,
06-09-2016,18.9162,18.6069,,
02-09-2016,18.7691,18.4634,,
01-09-2016,18.7248,18.4201,,
31-08-2016,18.8414,18.5351,,
30-08-2016,18.7714,18.4665,,
29-08-2016,18.6524,18.3498,,
26-08-2016,18.6223,18.3209,,
25-08-2016,18.5848,18.2844,,
24-08-2016,18.5991,18.2987,,
23-08-2016,18.4684,18.1704,,
22-08-2016,18.4543,18.1568,,
19-08-2016,18.4641,18.1673,,
18-08-2016,18.4204,18.1246,,
17-08-2016,18.3077,18.014,,
16-08-2016,18.3541,18.0599,,
12-08-2016,18.414,18.12,,
11-08-2016,18.3143,18.0222,,
10-08-2016,18.2848,17.9934,,
09-08-2016,18.3788,18.0862,,
08-08-2016,18.4807,18.1868,,
05-08-2016,18.394,18.1022,,
04-08-2016,18.1847,17.8965,,
03-08-2016,18.2044,17.9163,,
02-08-2016,18.3353,18.0453,,
01-08-2016,18.3375,18.0478,,
29-07-2016,18.3486,18.0593,,
28-07-2016,18.3523,18.0633,,
27-07-2016,18.2201,17.9335,,
26-07-2016,18.2017,17.9157,,
25-07-2016,18.1292,17.8446,,
22-07-2016,18.055,17.7723,,
21-07-2016,18.0206,17.7388,,
20-07-2016,18.0143,17.7328,,
19-07-2016,17.9548,17.6746,,
18-07-2016,17.7917,17.5142,,
15-07-2016,17.8406,17.5632,,
14-07-2016,17.8766,17.5989,,
13-07-2016,17.9342,17.6559,,
12-07-2016,17.9102,17.6325,,
11-07-2016,17.85,17.5736,,
08-07-2016,17.6548,17.3822,,
07-07-2016,17.6633,17.3908,,
05-07-2016,17.6714,17.3993,,
04-07-2016,17.7378,17.465,,
01-07-2016,17.5883,17.3186,,
30-06-2016,17.5526,17.2837,,
29-06-2016,17.4234,17.1568,,
28-06-2016,17.2582,16.9944,,
27-06-2016,17.344,17.0791,,
24-06-2016,17.4377,17.1723,,
23-06-2016,17.581,17.3136,,
22-06-2016,17.5712,17.3043,,
21-06-2016,17.5603,17.2938,,
20-06-2016,17.4949,17.2296,,
17-06-2016,17.5641,17.2987,,
16-06-2016,17.5674,17.3021,,
15-06-2016,17.4682,17.2047,,
14-06-2016,17.4443,17.1814,,
13-06-2016,17.4619,17.199,,
10-06-2016,17.6065,17.3422,,
09-06-2016,17.6456,17.381,,
08-06-2016,17.5812,17.3178,,
07-06-2016,17.5363,17.2738,,
06-06-2016,17.3983,17.1381,,
03-06-2016,17.4335,17.1737,,
02-06-2016,17.4014,17.1423,,
01-06-2016,17.4435,17.184,,
31-05-2016,17.4491,17.1897,,
30-05-2016,17.4826,17.2231,,
27-05-2016,17.4235,17.1656,,
26-05-2016,17.4042,17.1467,,
25-05-2016,17.2329,16.9783,,
24-05-2016,17.08,16.8279,,
23-05-2016,17.0928,16.8407,,
20-05-2016,17.0392,16.7887,,
19-05-2016,17.2295,16.9766,,
18-05-2016,17.325,17.0709,,
17-05-2016,17.3681,17.1136,,
16-05-2016,17.3054,17.0521,,
13-05-2016,17.3258,17.073,,
12-05-2016,17.3688,17.1157,,
11-05-2016,17.2315,16.9806,,
10-05-2016,17.1656,16.9159,,
09-05-2016,17.0948,16.8464,,
06-05-2016,16.9841,16.7381,,
05-05-2016,16.9444,16.6992,,
04-05-2016,17.0432,16.7969,,
03-05-2016,17.1043,16.8573,,
02-05-2016,17.1338,16.8866,,
29-04-2016,17.1537,16.9071,,
28-04-2016,17.1937,16.9467,,
27-04-2016,17.1785,16.932,,
26-04-2016,17.2348,16.9877,,
25-04-2016,17.2321,16.9854,,
22-04-2016,17.4152,17.1666,,
21-04-2016,17.4061,17.158,,
20-04-2016,17.3721,17.1247,,
18-04-2016,17.382,17.1349,,
13-04-2016,17.1254,16.8833,,
12-04-2016,16.9352,16.6961,,
11-04-2016,16.909,16.6705,,
08-04-2016,16.8369,16.6001,,
07-04-2016,16.8273,16.591,,
06-04-2016,16.8446,16.6083,,
05-04-2016,16.9273,16.6901,,
04-04-2016,17.0465,16.8078,,
01-04-2016,17.0291,16.7914,,
31-03-2016,17.0661,16.8282,,
30-03-2016,17.005,16.7681,,
29-03-2016,16.7953,16.5617,,
28-03-2016,16.7035,16.4712,,
23-03-2016,16.8314,16.5986,,
22-03-2016,16.7614,16.5298,,
21-03-2016,16.7221,16.4913,,
18-03-2016,16.6138,16.3852,,
17-03-2016,16.5118,16.2848,,
16-03-2016,16.4116,16.1863,,
